Date,Time [s],T_amb_DB [°C],T_amb_WB [°C],RH [%],Power [W],Tank Temp #1 [°C],Tank Temp #2 [°C],Tank Temp #3 [°C],Tank Temp #4 [°C],Tank Temp #5 [°C],Tank Temp #6 [°C],T_water_in [°C],T_water_out [°C],Flow Rate [GPM]
12:37:50,2270,10.1,5.9,58.2,297.7,51.2,51.4,48.1,31.7,25.2,21.0,10.4,44.2,0.000
12:38:00,2280,10.1,6.0,58.6,298.2,51.2,51.4,48.2,31.7,25.2,21.0,10.4,44.0,0.000
12:38:10,2290,10.0,5.9,58.8,297.7,51.4,51.4,48.2,31.7,25.2,21.0,10.6,43.7,0.000
12:38:20,2300,10.0,5.9,58.5,298.2,51.2,51.4,48.2,31.7,25.3,21.0,10.5,43.5,0.000
12:38:30,2310,10.0,5.9,58.5,298.0,50.8,51.4,48.2,31.7,25.3,21.1,12.2,43.4,0.000
12:38:40,2320,9.9,5.9,58.9,298.5,51.3,51.4,48.2,31.8,25.3,21.1,11.6,43.1,0.000
12:38:50,2330,9.9,5.8,58.7,297.8,51.5,51.4,48.1,31.9,25.3,21.1,10.9,43.0,0.000
12:39:00,2340,10.0,5.8,58.6,298.4,51.3,51.4,48.1,31.9,25.3,21.1,10.5,42.8,0.000
12:39:10,2350,9.9,5.9,58.9,298.3,51.4,51.4,48.0,31.9,25.3,21.1,10.7,42.7,0.000
12:39:20,2360,9.9,5.9,58.8,298.9,51.4,51.4,48.0,31.9,25.4,21.1,10.6,42.5,0.000
12:39:30,2370,9.9,5.9,59.1,298.5,51.5,51.4,48.1,31.9,25.4,21.1,10.6,42.3,0.000
12:39:40,2380,9.9,5.8,58.7,298.6,51.5,51.4,48.0,31.9,25.4,21.1,10.6,42.1,0.000
12:39:50,2390,9.9,5.8,58.7,298.8,51.3,51.4,48.1,31.9,25.5,21.1,10.5,41.9,0.000
12:40:00,2400,9.9,5.8,58.9,299.2,51.4,51.4,48.1,31.9,25.5,21.1,10.5,41.7,0.398
12:40:10,2410,9.9,5.8,58.9,299.2,51.5,51.4,48.2,32.0,25.5,21.1,10.5,41.6,1.041
12:40:20,2420,9.9,5.8,58.9,299.2,51.4,51.4,47.9,32.0,25.6,21.1,10.5,49.8,1.087
12:40:30,2430,9.9,5.8,58.7,299.3,51.4,51.4,47.6,32.0,25.6,21.0,10.5,50.8,0.995
12:40:40,2440,9.9,5.8,58.6,299.0,51.2,51.4,47.5,31.9,25.4,20.9,10.5,50.9,1.001
12:40:50,2450,9.9,5.8,58.6,298.5,51.3,51.4,47.2,31.8,25.3,20.9,10.5,50.9,1.001
12:41:00,2460,9.8,5.8,58.8,298.4,51.3,51.4,46.9,31.8,25.3,20.8,10.5,51.0,0.185
12:41:10,2470,9.8,5.7,58.7,298.4,51.4,51.4,46.8,31.8,25.2,20.7,10.5,50.9,0.000
12:41:20,2480,9.9,5.8,58.9,297.8,51.3,51.4,46.7,31.7,25.0,20.7,10.5,50.9,0.000
12:41:30,2490,9.9,5.8,58.7,297.9,51.2,51.3,46.5,31.7,25.0,20.7,10.5,50.9,0.000
12:41:40,2500,9.9,5.8,58.8,297.7,51.3,51.4,46.4,31.7,25.0,20.8,10.5,50.7,0.000
12:41:50,2510,10.0,5.8,58.5,298.2,51.3,51.4,46.6,31.7,25.4,20.9,10.5,50.5,0.000
12:42:00,2520,9.9,5.9,58.7,297.9,51.4,51.4,46.6,31.7,25.5,21.0,10.5,50.3,0.000
12:42:10,2530,10.0,5.9,58.4,297.9,51.2,51.4,46.4,31.9,25.5,21.0,10.5,50.1,0.000
12:42:20,2540,10.0,5.9,58.7,298.1,51.4,51.4,46.6,31.9,25.5,21.0,10.5,49.9,0.000
12:42:30,2550,10.0,5.9,58.6,298.2,51.4,51.4,46.8,31.9,25.5,21.1,10.5,49.7,0.000
12:42:40,2560,10.1,6.0,58.6,298.5,51.2,51.3,46.4,31.8,25.5,21.0,10.5,49.6,0.000
12:42:50,2570,10.1,6.0,58.7,298.0,51.2,51.3,46.1,31.7,25.4,21.1,10.5,49.4,0.000
12:43:00,2580,10.1,6.0,58.6,298.4,51.4,51.4,46.6,31.9,25.4,21.1,10.5,49.2,0.000
12:43:10,2590,10.2,6.0,58.6,299.1,51.4,51.4,46.6,31.9,25.4,21.0,10.5,49.0,0.000
12:43:20,2600,10.2,6.1,58.6,299.5,51.2,51.3,46.4,32.0,25.5,21.0,10.5,48.8,0.000
12:43:30,2610,10.2,6.1,58.8,298.9,51.1,51.4,46.5,32.0,25.5,21.0,10.4,48.6,0.000
12:43:40,2620,10.2,6.1,58.9,299.1,51.3,51.4,46.6,32.0,25.5,21.0,10.5,48.4,0.000
12:43:50,2630,10.1,6.0,59.1,299.3,51.1,51.3,46.2,32.0,25.6,21.0,10.5,48.1,0.000
12:44:00,2640,10.1,6.0,58.9,303.5,51.1,51.3,46.2,32.1,25.6,21.0,10.5,47.9,0.000
12:44:10,2650,10.1,6.0,58.9,303.2,51.3,51.3,46.5,32.1,25.7,21.0,10.5,47.6,0.000
12:44:20,2660,10.1,6.0,59.0,299.4,51.2,51.3,46.6,32.1,25.7,21.0,10.5,47.4,0.000
12:44:30,2670,10.1,6.0,58.8,299.9,51.2,51.3,46.6,32.1,25.7,21.1,10.5,47.1,0.000
12:44:40,2680,10.1,6.0,59.0,299.8,51.3,51.3,46.5,32.1,25.8,21.1,10.4,46.9,0.000
12:44:50,2690,10.0,6.0,58.9,299.6,51.2,51.3,46.5,32.0,25.8,21.1,10.4,46.6,0.000
12:45:00,2700,10.1,6.0,59.0,300.1,50.9,51.4,46.4,32.1,25.7,21.1,10.5,46.4,0.000
12:45:10,2710,10.0,5.9,59.1,299.9,51.1,51.3,46.1,32.2,25.7,21.1,10.5,46.2,0.000
12:45:20,2720,10.0,5.9,58.7,300.3,51.2,51.3,46.4,32.2,25.8,21.0,10.5,46.0,0.000
12:45:30,2730,10.0,5.9,59.0,300.3,51.2,51.3,46.6,32.3,25.8,21.1,10.5,45.8,0.000
12:45:40,2740,10.0,5.9,59.2,300.1,51.0,51.3,46.5,32.4,25.8,21.1,10.5,45.6,0.000
12:45:50,2750,10.0,5.9,59.0,299.8,51.0,51.3,46.4,32.4,25.9,21.1,10.5,45.4,0.000
12:46:00,2760,10.0,5.9,59.0,300.6,51.1,51.3,46.5,32.3,26.0,21.1,10.5,45.2,0.000
12:46:10,2770,10.0,5.9,58.9,300.6,51.2,51.3,46.4,32.3,26.1,21.1,10.4,45.0,0.000
12:46:20,2780,10.0,5.9,59.0,300.4,51.1,51.3,46.4,32.4,26.1,21.1,10.5,44.8,0.000
12:46:30,2790,9.9,5.9,59.2,300.0,50.8,51.3,46.4,32.4,26.0,21.2,10.4,44.6,0.000
12:46:40,2800,9.9,5.8,58.9,300.2,51.3,51.3,46.3,32.4,26.0,21.2,10.4,44.4,0.000
12:46:50,2810,9.9,5.8,58.9,300.2,51.3,51.3,46.3,32.4,26.0,21.2,10.5,44.2,0.000
12:47:00,2820,9.9,5.9,59.1,300.6,51.1,51.3,46.4,32.5,26.1,21.2,10.4,44.0,0.000
12:47:10,2830,9.9,5.8,58.7,300.3,51.2,51.3,46.4,32.4,26.2,21.2,10.4,43.8,0.000
12:47:20,2840,9.8,5.8,58.8,300.8,51.2,51.3,46.2,32.5,26.2,21.2,10.4,43.6,0.000
12:47:30,2850,9.8,5.8,58.9,300.7,50.7,51.3,46.3,32.6,26.2,21.2,10.5,43.4,0.000
12:47:40,2860,9.8,5.7,58.6,300.9,50.9,51.3,46.3,32.6,26.2,21.2,10.4,43.2,0.000
12:47:50,2870,9.9,5.8,58.6,300.6,51.0,51.3,46.4,32.6,26.2,21.2,10.4,43.0,0.000
12:48:00,2880,9.8,5.7,58.6,301.3,50.6,51.3,46.4,32.6,26.2,21.2,10.4,42.8,0.000
12:48:10,2890,9.8,5.8,58.9,301.0,51.0,51.3,46.4,32.6,26.3,21.2,10.4,42.7,0.000
12:48:20,2900,9.8,5.7,58.8,301.5,51.1,51.3,46.3,32.6,26.4,21.3,10.4,42.5,0.000
12:48:30,2910,9.8,5.7,58.6,301.5,51.1,51.3,46.3,32.7,26.4,21.3,10.4,42.3,0.000
12:48:40,2920,9.8,5.7,58.6,303.3,51.1,51.3,46.4,32.7,26.4,21.4,10.4,42.2,0.000
12:48:50,2930,9.9,5.8,58.3,301.3,51.3,51.3,46.2,32.7,26.4,21.3,10.4,41.9,0.000
12:49:00,2940,9.9,5.8,58.6,302.2,51.1,51.3,46.2,32.7,26.4,21.3,10.4,41.8,0.000
12:49:10,2950,10.0,5.8,58.3,304.1,51.3,51.3,46.2,32.7,26.5,21.3,10.4,41.6,0.000
12:49:20,2960,10.0,5.8,58.1,301.7,51.3,51.3,46.2,32.8,26.5,21.3,10.4,41.4,0.000
12:49:30,2970,10.0,5.9,58.3,301.6,51.2,51.3,46.3,32.8,26.6,21.4,10.4,41.3,0.000
12:49:40,2980,10.1,5.9,58.0,302.1,51.1,51.3,46.5,32.8,26.6,21.4,10.4,41.1,0.000
12:49:50,2990,10.1,5.9,58.0,301.8,51.2,51.3,46.4,32.8,26.6,21.4,10.4,41.0,0.000
12:50:00,3000,10.1,6.0,57.9,302.1,50.9,51.3,46.3,32.8,26.6,21.4,10.4,40.9,0.000
12:50:10,3010,10.2,6.0,58.1,302.0,50.9,51.3,46.3,32.9,26.6,21.4,10.4,40.7,0.000
12:50:20,3020,10.2,6.0,58.2,302.7,51.3,51.3,46.2,32.9,26.7,21.5,10.4,40.6,0.000
12:50:30,3030,10.2,6.0,57.9,302.2,51.1,51.3,46.1,33.0,26.7,21.5,10.4,40.4,0.000
12:50:40,3040,10.1,5.9,57.7,302.7,51.1,51.3,46.1,33.0,26.7,21.5,10.4,40.3,0.000
12:50:50,3050,10.1,5.9,57.5,302.3,51.1,51.3,46.2,33.0,26.8,21.5,10.4,40.1,0.000
12:51:00,3060,10.0,5.8,57.5,302.9,51.1,51.3,46.3,33.0,26.8,21.5,10.4,40.0,0.000
12:51:10,3070,10.0,5.8,57.6,302.4,51.1,51.3,46.3,33.0,26.8,21.5,10.4,39.8,0.000
12:51:20,3080,10.0,5.8,57.5,302.9,50.8,51.3,46.2,33.0,26.8,21.5,10.4,39.6,0.000
12:51:30,3090,10.0,5.8,57.3,303.4,51.2,51.3,46.3,33.0,26.8,21.6,10.4,39.5,0.000
12:51:40,3100,10.0,5.8,57.5,303.3,51.2,51.3,46.3,33.1,26.9,21.6,10.4,39.3,0.000
12:51:50,3110,9.9,5.7,57.4,303.5,51.3,51.3,46.2,33.1,26.9,21.6,10.4,39.1,0.000
12:52:00,3120,10.0,5.7,57.2,303.8,51.2,51.3,46.2,33.1,27.0,21.6,10.4,38.9,0.000
12:52:10,3130,10.0,5.7,57.3,303.6,51.3,51.3,46.2,33.2,27.0,21.6,10.4,38.7,0.000
12:52:20,3140,10.0,5.8,57.4,304.0,51.3,51.3,46.1,33.2,27.0,21.6,10.4,38.5,0.000
12:52:30,3150,10.0,5.7,57.2,303.8,51.0,51.2,46.2,33.2,27.1,21.7,10.4,38.4,0.000
12:52:40,3160,10.0,5.7,57.3,303.9,51.2,51.2,46.2,33.2,27.1,21.7,10.4,38.3,0.000
12:52:50,3170,9.9,5.7,57.3,303.6,50.8,51.3,46.1,33.2,27.1,21.7,10.4,38.0,0.000
12:53:00,3180,9.9,5.6,57.2,304.1,51.2,51.3,46.2,33.3,27.1,21.7,10.4,37.8,0.000
12:53:10,3190,9.9,5.7,57.3,303.6,51.2,51.3,46.3,33.3,27.1,21.8,10.4,37.7,0.000
12:53:20,3200,9.9,5.7,57.6,304.1,51.2,51.3,46.2,33.3,27.2,21.8,10.4,37.5,0.000
12:53:30,3210,9.8,5.6,57.4,303.8,50.9,51.3,46.1,33.4,27.2,21.7,10.4,37.4,0.000
12:53:40,3220,9.8,5.6,57.3,304.0,50.8,51.3,46.2,33.4,27.3,21.7,10.4,37.2,0.000
12:53:50,3230,9.8,5.6,57.4,304.2,51.1,51.3,46.2,33.4,27.3,21.8,10.4,37.0,0.000
12:54:00,3240,9.8,5.6,57.4,304.0,50.9,51.2,46.1,33.4,27.3,21.9,10.4,36.9,0.000
12:54:10,3250,9.8,5.6,57.4,304.2,50.7,51.3,46.1,33.5,27.3,22.0,10.4,36.8,0.000
12:54:20,3260,9.8,5.6,57.4,304.3,50.6,51.2,46.1,33.5,27.3,22.0,10.4,36.7,0.000
12:54:30,3270,9.7,5.5,57.3,304.0,51.1,51.2,46.1,33.5,27.4,21.9,10.4,36.5,0.000
12:54:40,3280,9.8,5.6,57.5,304.4,50.9,51.2,46.1,33.5,27.5,21.9,10.4,36.3,0.000
12:54:50,3290,9.8,5.6,57.6,304.2,50.8,51.3,46.1,33.5,27.5,21.9,10.4,36.2,0.000
12:55:00,3300,9.8,5.7,57.6,304.1,50.9,51.2,46.1,33.6,27.4,21.9,10.4,36.0,0.000
12:55:10,3310,9.9,5.7,57.7,304.5,50.3,51.2,46.1,33.6,27.5,22.0,10.4,35.9,0.000
12:55:20,3320,9.9,5.7,57.7,304.3,50.7,51.2,46.1,33.6,27.5,22.0,10.4,35.8,0.000
12:55:30,3330,10.0,5.8,57.5,304.2,50.9,51.2,46.1,33.6,27.5,22.0,10.4,35.6,0.000
12:55:40,3340,10.0,5.8,57.7,305.2,51.0,51.2,46.0,33.6,27.6,22.1,10.4,35.5,0.000
12:55:50,3350,10.1,5.8,57.6,304.8,51.1,51.3,46.1,33.7,27.6,22.1,10.4,35.4,0.000
12:56:00,3360,10.1,5.8,57.4,305.2,51.2,51.2,46.1,33.7,27.7,22.1,10.4,35.3,0.000
12:56:10,3370,10.1,5.8,57.3,305.0,51.1,51.2,46.1,33.7,27.7,22.1,10.4,35.2,0.000
12:56:20,3380,10.1,5.9,57.5,305.3,51.0,51.2,46.1,33.7,27.7,22.1,10.4,35.0,0.000
12:56:30,3390,10.1,5.9,57.3,305.4,50.7,51.2,46.0,33.8,27.7,22.2,10.4,34.9,0.000
12:56:40,3400,10.1,5.9,57.5,305.3,51.0,51.2,46.1,33.8,27.8,22.2,10.4,34.8,0.000
12:56:50,3410,10.1,5.9,57.3,305.8,51.1,51.2,46.0,33.8,27.8,22.2,10.4,34.7,0.000
12:57:00,3420,10.1,5.9,57.5,306.1,50.9,51.2,46.0,33.8,27.8,22.2,10.4,34.6,0.000
12:57:10,3430,10.1,5.8,57.2,305.8,50.6,51.2,46.1,33.8,27.8,22.2,10.3,34.4,0.000
12:57:20,3440,10.1,5.8,57.1,305.9,50.5,51.2,46.1,33.8,27.9,22.3,10.3,34.3,0.000
12:57:30,3450,10.1,5.8,57.4,306.3,50.5,51.2,46.0,33.9,27.9,22.3,10.4,34.2,0.000
12:57:40,3460,10.1,5.8,57.3,306.3,50.9,51.2,46.0,33.9,27.9,22.3,10.4,34.1,0.000
12:57:50,3470,10.1,5.8,57.2,306.5,51.1,51.2,46.0,33.9,28.0,22.4,10.4,34.0,0.000
12:58:00,3480,10.0,5.8,57.3,306.4,51.1,51.2,46.0,33.9,28.0,22.4,10.4,33.8,0.000
12:58:10,3490,10.0,5.8,57.3,306.6,51.1,51.2,46.1,33.9,28.0,22.4,10.3,33.6,0.000
12:58:20,3500,10.0,5.7,57.0,307.1,51.2,51.2,46.1,34.0,28.0,22.4,10.4,33.5,0.000
12:58:30,3510,10.0,5.7,57.3,306.5,51.2,51.2,46.0,34.0,28.1,22.4,10.4,33.4,0.000
12:58:40,3520,10.0,5.7,57.0,306.9,51.3,51.2,46.0,34.0,28.1,22.5,10.4,33.3,0.000
12:58:50,3530,9.9,5.7,57.1,306.9,51.2,51.2,46.0,34.0,28.1,22.4,10.3,33.2,0.000
12:59:00,3540,9.9,5.7,57.2,307.2,51.0,51.2,46.0,34.0,28.1,22.4,10.4,33.1,0.000
12:59:10,3550,9.9,5.7,57.2,307.1,51.1,51.2,46.0,34.1,28.1,22.5,10.4,33.0,0.000
12:59:20,3560,9.9,5.7,57.1,307.8,51.1,51.2,45.9,34.1,28.2,22.6,10.3,32.9,0.000
12:59:30,3570,9.9,5.7,57.4,307.2,51.0,51.2,46.0,34.1,28.2,22.6,10.4,32.7,0.000
12:59:40,3580,9.9,5.6,57.2,307.7,50.9,51.2,46.0,34.2,28.2,22.6,10.4,32.6,0.000
12:59:50,3590,9.9,5.7,57.3,307.5,51.1,51.2,46.0,34.2,28.3,22.6,10.4,32.4,0.000
13:00:00,3600,9.8,5.6,57.1,307.7,51.0,51.2,46.0,34.2,28.3,22.6,10.3,32.2,0.000
13:00:10,3610,9.8,5.6,57.4,307.6,50.8,51.2,46.0,34.2,28.3,22.6,10.3,32.1,0.000
13:00:20,3620,9.8,5.6,57.0,308.0,50.6,51.2,46.0,34.2,28.4,22.7,10.3,32.0,0.000
13:00:30,3630,9.8,5.6,57.3,307.7,50.3,51.2,46.0,34.2,28.3,22.7,10.3,31.8,0.000
13:00:40,3640,9.8,5.6,57.3,308.2,50.7,51.2,45.9,34.3,28.4,22.7,10.3,31.7,0.000
13:00:50,3650,9.8,5.6,57.5,307.7,50.7,51.2,45.9,34.3,28.5,22.7,10.3,31.6,0.000
13:01:00,3660,9.8,5.6,57.6,307.8,50.8,51.2,45.9,34.3,28.5,22.7,10.3,31.4,0.000
13:01:10,3670,9.8,5.6,57.4,307.9,50.8,51.2,45.9,34.3,28.5,22.8,10.3,31.3,0.000
13:01:20,3680,9.8,5.6,57.6,307.6,51.0,51.2,46.0,34.4,28.5,22.9,10.3,31.2,0.000
13:01:30,3690,9.8,5.6,57.6,307.9,50.9,51.2,46.0,34.4,28.6,22.9,10.3,31.1,0.000
13:01:40,3700,9.8,5.6,57.6,308.0,51.0,51.2,45.9,34.4,28.6,22.9,10.3,31.0,0.000
13:01:50,3710,9.8,5.6,57.6,307.9,51.0,51.2,45.9,34.4,28.6,22.9,10.3,30.9,0.000
13:02:00,3720,9.9,5.7,57.8,308.2,51.0,51.2,45.9,34.4,28.6,22.9,10.3,30.8,0.000
13:02:10,3730,9.9,5.7,57.8,308.3,51.1,51.2,45.9,34.4,28.7,22.9,10.3,30.7,0.000
13:02:20,3740,10.0,5.8,58.2,308.3,51.1,51.2,45.9,34.5,28.7,23.0,10.3,30.6,0.000
13:02:30,3750,10.0,5.8,58.0,308.7,51.1,51.2,45.9,34.5,28.7,23.0,10.3,30.4,0.000
13:02:40,3760,10.0,5.9,58.4,308.7,51.0,51.2,45.9,34.5,28.8,23.0,10.3,30.4,0.000
13:02:50,3770,10.0,5.9,58.1,308.4,50.8,51.2,45.9,34.5,28.8,23.0,10.3,30.3,0.000
13:03:00,3780,10.0,5.9,58.3,309.2,51.1,51.2,45.9,34.5,28.8,23.0,10.3,30.1,0.000
13:03:10,3790,10.1,6.0,58.6,309.0,51.0,51.1,45.8,34.6,28.8,23.1,10.3,30.0,0.000
13:03:20,3800,10.1,6.0,58.5,309.1,51.0,51.2,45.9,34.6,28.9,23.1,10.3,29.9,0.000
13:03:30,3810,10.1,6.0,58.6,309.3,51.0,51.2,45.9,34.6,28.9,23.1,10.3,29.9,0.000
13:03:40,3820,10.1,6.0,58.5,309.7,51.1,51.2,45.9,34.6,28.9,23.1,10.3,29.8,0.000
13:03:50,3830,10.1,6.0,58.6,308.8,51.0,51.2,45.9,34.6,28.9,23.2,10.3,29.8,0.000
13:04:00,3840,10.1,6.0,58.8,309.4,50.9,51.2,45.9,34.7,29.0,23.2,10.3,29.7,0.000
13:04:10,3850,10.1,6.0,58.8,309.3,51.1,51.2,45.8,34.7,29.0,23.3,10.3,29.5,0.000
13:04:20,3860,10.1,6.0,58.8,309.3,50.9,51.2,45.9,34.7,29.0,23.3,10.3,29.4,0.000
13:04:30,3870,10.1,6.0,58.9,309.9,50.8,51.2,45.9,34.7,29.0,23.3,10.3,29.3,0.000
13:04:40,3880,10.1,6.0,59.0,309.9,50.7,51.2,45.9,34.7,29.1,23.3,10.3,29.1,0.000
13:04:50,3890,10.1,6.0,59.0,309.9,50.9,51.2,45.8,34.8,29.1,23.3,10.3,29.1,0.000
13:05:00,3900,10.0,5.9,59.0,310.4,50.8,51.2,45.8,34.8,29.1,23.3,10.3,28.9,0.000
13:05:10,3910,10.0,5.9,58.9,310.2,51.1,51.2,45.8,34.8,29.2,23.4,10.3,28.9,0.000
13:05:20,3920,10.0,5.9,59.0,310.4,50.9,51.2,45.8,34.8,29.2,23.4,10.3,28.9,0.000
13:05:30,3930,10.0,5.9,59.0,309.9,51.0,51.2,45.8,34.8,29.2,23.4,10.3,28.7,0.000
13:05:40,3940,10.0,5.9,59.3,310.3,51.0,51.2,45.9,34.8,29.2,23.5,10.3,28.7,0.000
13:05:50,3950,10.0,5.9,59.2,310.7,50.9,51.2,45.9,34.9,29.3,23.5,10.3,28.6,0.000
13:06:00,3960,10.0,5.9,59.1,310.5,50.7,51.2,45.8,34.9,29.3,23.5,10.3,28.5,0.000
13:06:10,3970,10.0,5.9,59.1,310.6,51.0,51.2,45.8,34.9,29.4,23.5,10.3,28.4,0.000
13:06:20,3980,9.9,5.8,59.1,310.2,50.7,51.2,45.8,34.9,29.4,23.5,10.3,28.2,0.000
13:06:30,3990,9.9,5.8,59.1,310.6,50.9,51.1,45.8,34.9,29.4,23.6,10.3,28.2,0.000
13:06:40,4000,9.8,5.8,59.0,310.6,51.0,51.2,45.8,35.0,29.4,23.6,10.3,28.0,0.000
13:06:50,4010,9.8,5.8,58.9,310.8,51.0,51.2,45.8,35.0,29.4,23.6,10.3,28.0,0.000
13:07:00,4020,9.8,5.8,59.0,311.0,51.2,51.2,45.8,35.0,29.5,23.7,10.3,27.9,0.000
13:07:10,4030,9.8,5.8,59.2,311.2,51.0,51.2,45.8,35.0,29.5,23.7,10.3,27.8,0.000
13:07:20,4040,9.8,5.7,59.2,311.0,51.1,51.2,45.8,35.0,29.5,23.7,10.3,27.8,0.000
13:07:30,4050,9.7,5.7,59.0,310.8,51.0,51.2,45.8,35.1,29.5,23.7,10.3,27.7,0.000
13:07:40,4060,9.8,5.7,59.0,310.8,50.9,51.1,45.8,35.1,29.6,23.8,10.3,27.6,0.000
13:07:50,4070,9.8,5.7,59.1,311.3,51.0,51.1,45.7,35.1,29.6,23.8,10.3,27.6,0.000
13:08:00,4080,9.7,5.7,59.1,311.3,51.1,51.2,45.8,35.1,29.6,23.8,10.3,27.4,0.000
13:08:10,4090,9.7,5.7,58.8,311.7,51.0,51.1,45.8,35.1,29.7,23.8,10.3,27.3,0.000
13:08:20,4100,9.8,5.7,58.8,311.9,50.9,51.1,45.7,35.2,29.7,23.8,10.3,27.1,0.000
13:08:30,4110,9.7,5.7,59.0,312.0,50.8,51.1,45.7,35.2,29.7,23.9,10.3,27.1,0.000
13:08:40,4120,9.8,5.8,58.8,312.4,50.6,51.1,45.7,35.2,29.7,23.9,10.3,27.1,0.000
13:08:50,4130,9.9,5.8,59.0,312.6,50.6,51.1,45.8,35.2,29.8,23.9,10.3,27.0,0.000
13:09:00,4140,9.9,5.8,58.6,312.1,50.4,51.1,45.8,35.2,29.8,23.9,10.3,26.9,0.000
13:09:10,4150,10.0,5.9,58.6,312.5,50.9,51.1,45.8,35.2,29.8,24.0,10.3,26.7,0.000
13:09:20,4160,10.0,5.9,58.6,311.8,51.1,51.1,45.8,35.3,29.8,24.0,10.3,26.7,0.000
13:09:30,4170,10.0,5.9,58.7,312.2,50.9,51.1,45.7,35.3,29.9,24.0,10.3,26.6,0.000
13:09:40,4180,10.0,5.9,58.3,312.0,50.6,51.1,45.7,35.3,29.9,24.0,10.3,26.5,0.000
13:09:50,4190,10.1,5.9,58.2,312.1,50.8,51.1,45.7,35.3,29.9,24.1,10.3,26.4,0.000
13:10:00,4200,10.1,6.0,58.5,312.5,50.7,51.1,45.7,35.4,30.0,24.1,10.3,26.3,0.000
13:10:10,4210,10.1,6.0,58.4,312.2,51.0,51.1,45.7,35.4,30.0,24.1,10.3,26.3,0.000
13:10:20,4220,10.1,5.9,58.2,315.3,51.1,51.1,45.7,35.4,30.0,24.1,10.4,26.3,0.000
13:10:30,4230,10.1,6.0,58.2,312.8,50.9,51.1,45.7,35.4,30.0,24.2,10.3,26.2,0.000
13:10:40,4240,10.1,5.9,58.1,312.2,51.1,51.1,45.7,35.4,30.1,24.2,10.4,26.1,0.000
13:10:50,4250,10.1,5.9,58.2,313.0,51.1,51.1,45.7,35.5,30.1,24.2,10.4,26.0,0.000
13:11:00,4260,10.1,5.9,57.9,313.4,50.8,51.1,45.7,35.5,30.1,24.2,10.4,26.0,0.000
13:11:10,4270,10.0,5.8,57.7,313.0,51.0,51.1,45.7,35.5,30.1,24.3,10.4,25.9,0.000
13:11:20,4280,10.0,5.8,58.0,313.5,50.8,51.1,45.7,35.5,30.1,24.3,10.4,25.7,0.000
13:11:30,4290,10.0,5.8,57.7,313.6,51.0,51.1,45.7,35.5,30.2,24.3,10.4,25.7,0.000
13:11:40,4300,10.0,5.8,57.5,316.5,50.9,51.1,45.7,35.5,30.2,24.3,10.4,25.7,0.000
13:11:50,4310,10.0,5.8,57.8,313.5,50.7,51.1,45.7,35.5,30.2,24.4,10.4,25.5,0.000
13:12:00,4320,9.9,5.7,57.5,313.5,50.7,51.1,45.7,35.6,30.2,24.4,10.4,25.4,0.000
13:12:10,4330,9.9,5.7,57.6,313.9,50.4,51.1,45.7,35.6,30.3,24.4,10.4,25.4,0.000
13:12:20,4340,9.9,5.7,57.7,313.7,50.9,51.1,45.7,35.6,30.3,24.4,10.4,25.2,0.000
13:12:30,4350,9.9,5.7,57.6,313.8,50.5,51.1,45.7,35.6,30.4,24.5,10.4,25.2,0.000
13:12:40,4360,9.9,5.7,57.4,313.6,51.0,51.1,45.6,35.6,30.4,24.5,10.4,25.1,0.000
13:12:50,4370,9.9,5.7,57.5,314.1,51.0,51.1,45.7,35.6,30.4,24.5,10.4,25.0,0.000
13:13:00,4380,9.9,5.7,57.5,313.9,50.8,51.1,45.7,35.7,30.4,24.5,10.4,24.9,0.000
13:13:10,4390,9.8,5.6,57.2,314.2,50.9,51.1,45.7,35.7,30.4,24.6,10.4,24.8,0.000
13:13:20,4400,9.8,5.6,57.4,314.0,50.9,51.1,45.7,35.7,30.5,24.6,10.5,24.7,0.000
13:13:30,4410,9.8,5.6,57.4,314.4,50.9,51.1,45.7,35.7,30.5,24.6,10.4,24.7,0.000
13:13:40,4420,9.8,5.6,57.2,314.3,50.3,51.1,45.6,35.8,30.5,24.7,10.5,24.7,0.000
13:13:50,4430,9.9,5.7,57.5,314.8,50.7,51.1,45.6,35.8,30.6,24.7,10.5,24.6,0.000
13:14:00,4440,9.9,5.6,57.4,314.5,50.9,51.1,45.6,35.8,30.6,24.7,10.5,24.5,0.000
13:14:10,4450,9.9,5.7,57.4,320.7,50.5,51.1,45.6,35.8,30.6,24.7,10.5,24.4,0.000
13:14:20,4460,10.0,5.7,57.2,315.1,50.8,51.0,45.6,35.8,30.6,24.8,10.5,24.4,0.000
13:14:30,4470,10.0,5.8,57.4,315.6,50.7,51.0,45.6,35.8,30.7,24.7,10.5,24.3,0.000
13:14:40,4480,10.1,5.8,57.2,315.0,50.7,51.0,45.7,35.9,30.7,24.8,10.5,24.1,0.000
13:14:50,4490,10.1,5.9,57.3,315.2,50.7,51.0,45.7,35.9,30.7,24.8,10.5,24.0,0.000
13:15:00,4500,10.1,5.9,57.2,314.3,50.8,51.1,45.6,35.9,30.7,24.9,10.5,24.0,0.000
13:15:10,4510,10.1,5.8,57.0,314.8,50.6,51.1,45.6,35.9,30.8,24.8,10.5,23.9,0.000
13:15:20,4520,10.1,5.9,57.3,314.9,50.8,51.1,45.6,35.9,30.8,24.9,10.5,23.9,0.000
13:15:30,4530,10.1,5.9,57.2,314.9,50.7,51.1,45.6,35.9,30.8,24.9,10.5,23.9,0.000
